"col0","col1","col2","col3","col4"
"cifs_ses","domainName","char *",392,false
"cifs_ses","cred_uid","kuid_t",324,false
"cifs_ses","linux_uid","kuid_t",320,false
"cifs_ses","Suid","__u64",312,false
"cifs_ses","serverDomain","char *",304,false
"cifs_ses","serverNOS","char *",296,false
"cifs_ses","serverOS","char *",288,false
"cifs_ses","overrideSecFlg","unsigned int",280,false
"cifs_ses","ses_status","ses_status_enum",276,false
"cifs_ses","ses_count","int",272,false
"cifs_ses","smb_ses_list","list_head",0,false
"cifs_ses","smb_ses_list","list_head",0,true
"cifs_ses","session_mutex","mutex",120,false
"cifs_ses","ses_lock","spinlock_t",56,false
"cifs_ses","tcon_ipc","cifs_tcon *",48,false
"cifs_ses","tcon_list","list_head",32,false
"cifs_ses","tcon_list","list_head",32,true
"cifs_chan","server","TCP_Server_Info *",8,false
"cifs_chan","iface","cifs_server_iface *",16,false
"cifs_chan","signkey","__u8[16]",24,false
"cifs_chan","in_reconnect","unsigned int",0,false
"cifs_server_iface","sockaddr","__kernel_sockaddr_storage",48,false
"cifs_server_iface","refcount","kref",16,false
"cifs_server_iface","is_active","unsigned int",44,false
"cifs_server_iface","speed","size_t",24,false
"cifs_server_iface","num_channels","unsigned int",40,false
"cifs_server_iface","rss_capable","unsigned int",44,false
"cifs_server_iface","rdma_capable","unsigned int",44,false
"cifs_server_iface","weight_fulfilled","size_t",32,false
"cifs_server_iface","iface_head","list_head",0,false
"cifs_server_iface","iface_head","list_head",0,true
"ntlmssp_auth","ciphertext","unsigned char[16]",12,false
"ntlmssp_auth","cryptkey","char[8]",28,false
"ntlmssp_auth","server_flags","__u32",8,false
"ntlmssp_auth","client_flags","__u32",4,false
"ntlmssp_auth","sesskey_per_smbsess","bool",0,false
"TCP_Server_Info","ops","smb_version_operations *",128,false
"TCP_Server_Info","sign","bool",938,false
"TCP_Server_Info","capabilities","unsigned int",988,false
"TCP_Server_Info","tsk","task_struct *",912,false
"TCP_Server_Info","net","net *",424,false
"TCP_Server_Info","primary_server","TCP_Server_Info *",1752,false
"TCP_Server_Info","conn_id","__u64",96,false
"TCP_Server_Info","in_flight","unsigned int",684,false
"TCP_Server_Info","dialect","u16",970,false
"TCP_Server_Info","pdu_size","unsigned int",1320,false
"TCP_Server_Info","vals","smb_version_values *",136,false
"TCP_Server_Info","max_read","unsigned int",1336,false
"TCP_Server_Info","max_write","unsigned int",1340,false
"TCP_Server_Info","req_lock","spinlock_t",696,false
"TCP_Server_Info","echo","delayed_work",1136,false
"TCP_Server_Info","credits","unsigned int",676,false
"TCP_Server_Info","sequence_number","__u32",1032,false
"TCP_Server_Info","rdma","bool",1126,false
"TCP_Server_Info","dstaddr","__kernel_sockaddr_storage",168,false
"TCP_Server_Info","srcaddr","__kernel_sockaddr_storage",296,false
"TCP_Server_Info","reconnect","delayed_work",1424,false
"TCP_Server_Info","num_waiters","atomic_t",1332,false
"TCP_Server_Info","session_key","session_key",1040,false
"TCP_Server_Info","smallbuf","char *",1304,false
"TCP_Server_Info","nofs_flag","unsigned int",904,false
"TCP_Server_Info","hostname","char *",152,false
"TCP_Server_Info","compress_algorithm","__le16",1348,false
"TCP_Server_Info","cipher_type","__le16",1352,false
"TCP_Server_Info","preauth_sha_hash","__u8[64]",1354,false
"TCP_Server_Info","cryptkey","char[8]",1008,false
"TCP_Server_Info","leaf_fullpath","char *",2040,false
"TCP_Server_Info","refpath_lock","mutex",1896,false
"TCP_Server_Info","swn_dstaddr","__kernel_sockaddr_storage",1768,false
"TCP_Server_Info","use_swn_dstaddr","bool",1762,false
"TCP_Server_Info","channel_sequence_num","__u16",1760,false
"TCP_Server_Info","noblockcnt","bool",1748,false
"TCP_Server_Info","nr_targets","int",1744,false
"TCP_Server_Info","echo_interval","unsigned long",1736,false
"TCP_Server_Info","reconnect_mutex","mutex",1592,false
"TCP_Server_Info","posix_ext_supported","bool",1419,false
"TCP_Server_Info","signing_negotiated","bool",1418,false
"TCP_Server_Info","signing_algorithm","__u16",1350,false
"TCP_Server_Info","min_offload","unsigned int",1344,false
"TCP_Server_Info","in_send","atomic_t",1328,false
"TCP_Server_Info","total_read","unsigned int",1324,false
"TCP_Server_Info","bigbuf","char *",1312,false
"TCP_Server_Info","smbd_conn","smbd_connection *",1128,false
"TCP_Server_Info","large_buf","bool",1125,false
"TCP_Server_Info","sec_mskerberos","bool",1124,false
"TCP_Server_Info","sec_kerberos","bool",1123,false
"TCP_Server_Info","sec_kerberosu2u","bool",1122,false
"TCP_Server_Info","sec_ntlmssp","bool",1121,false
"TCP_Server_Info","negflavor","char",1120,false
"TCP_Server_Info","secmech","cifs_secmech",1064,false
"TCP_Server_Info","lstrp","unsigned long",1056,false
"TCP_Server_Info","reconnect_instance","__u32",1036,false
"TCP_Server_Info","workstation_RFC1001_name","char[16]",1016,false
"TCP_Server_Info","CurrentMid","__u64",1000,false
"TCP_Server_Info","timeAdj","int",992,false
"TCP_Server_Info","max_rw","unsigned int",984,false
"TCP_Server_Info","maxBuf","unsigned int",980,false
"TCP_Server_Info","maxReq","unsigned int",976,false
"TCP_Server_Info","oplocks","bool",972,false
"TCP_Server_Info","client_guid","__u8[16]",953,false
"TCP_Server_Info","echoes","bool",952,false
"TCP_Server_Info","oplock_credits","int",948,false
"TCP_Server_Info","echo_credits","int",944,false
"TCP_Server_Info","session_estab","bool",940,false
"TCP_Server_Info","ignore_signature","bool",939,false
"TCP_Server_Info","sec_mode","__u16",936,false
"TCP_Server_Info","server_GUID","char[16]",920,false
"TCP_Server_Info","_srv_mutex","mutex",760,false
"TCP_Server_Info","max_in_flight","unsigned int",688,false
"TCP_Server_Info","max_credits","unsigned int",680,false
"TCP_Server_Info","tcp_nodelay","bool",675,false
"TCP_Server_Info","nosharesock","bool",674,false
"TCP_Server_Info","noautotune","bool",673,false
"TCP_Server_Info","noblocksnd","bool",672,false
"TCP_Server_Info","pending_mid_q","list_head",656,false
"TCP_Server_Info","pending_mid_q","list_head",656,true
"TCP_Server_Info","mid_lock","spinlock_t",592,false
"TCP_Server_Info","request_q","wait_queue_head_t",512,false
"TCP_Server_Info","response_q","wait_queue_head_t",432,false
"TCP_Server_Info","ssocket","socket *",160,false
"TCP_Server_Info","tcpStatus","statusEnum",144,false
"TCP_Server_Info","server_RFC1001_name","char[16]",108,false
"TCP_Server_Info","srv_count","int",104,false
"TCP_Server_Info","srv_lock","spinlock_t",32,false
"TCP_Server_Info","smb_ses_list","list_head",16,false
"TCP_Server_Info","smb_ses_list","list_head",16,true
"TCP_Server_Info","tcp_ses_list","list_head",0,false
"TCP_Server_Info","tcp_ses_list","list_head",0,true
"smbd_connection","id","rdma_cm_id *",8,false
"smbd_connection","pd","ib_pd *",120,false
"smbd_connection","protocol","int",1048,false
"smbd_connection","transport_status","smbd_connection_status",0,false
"smbd_connection","dev_attr","ib_device_attr",144,false
"smbd_connection","workqueue","workqueue_struct *",2096,false
"smbd_connection","recv_cq","ib_cq *",136,false
"smbd_connection","send_cq","ib_cq *",128,false
"smbd_connection","conn_wait","wait_queue_head_t",544,false
"smbd_connection","mr_type","ib_mr_type",1080,false
"smbd_connection","qp_attr","ib_qp_init_attr",16,false
"smbd_connection","responder_resources","int",1068,false
"smbd_connection","disconnect_work","work_struct",800,false
"smbd_connection","receive_queue","list_head",1576,false
"smbd_connection","receive_queue","list_head",1576,true
"smbd_connection","mr_recovery_work","work_struct",1256,false
"smbd_connection","max_receive_size","int",1032,false
"smbd_connection","max_readwrite_size","int",1040,false
"smbd_connection","count_send_empty","unsigned int",2324,false
"smbd_connection","count_dequeue_reassembly_queue","unsigned int",2320,false
"smbd_connection","count_enqueue_reassembly_queue","unsigned int",2316,false
"smbd_connection","count_reassembly_queue","unsigned int",2312,false
"smbd_connection","count_put_receive_buffer","unsigned int",2308,false
"smbd_connection","count_get_receive_buffer","unsigned int",2304,false
"smbd_connection","response_mempool","mempool_t *",2296,false
"smbd_connection","response_cache","kmem_cache *",2288,false
"smbd_connection","request_mempool","mempool_t *",2280,false
"smbd_connection","request_cache","kmem_cache *",2272,false
"smbd_connection","idle_timer_work","delayed_work",2104,false
"smbd_connection","full_packet_received","bool",2088,false
"smbd_connection","wait_send_queue","wait_queue_head_t",2008,false
"smbd_connection","send_immediate","bool",2004,false
"smbd_connection","first_entry_offset","int",2000,false
"smbd_connection","reassembly_queue_length","int",1996,false
"smbd_connection","reassembly_data_length","int",1992,false
"smbd_connection","wait_reassembly_queue","wait_queue_head_t",1912,false
"smbd_connection","reassembly_queue_lock","spinlock_t",1848,false
"smbd_connection","reassembly_queue","list_head",1832,false
"smbd_connection","reassembly_queue","list_head",1832,true
"smbd_connection","wait_receive_queues","wait_queue_head_t",1752,false
"smbd_connection","empty_packet_queue_lock","spinlock_t",1688,false
"smbd_connection","count_empty_packet_queue","int",1680,false
"smbd_connection","empty_packet_queue","list_head",1664,false
"smbd_connection","empty_packet_queue","list_head",1664,true
"smbd_connection","receive_queue_lock","spinlock_t",1600,false
"smbd_connection","count_receive_queue","int",1592,false
"smbd_connection","wait_post_send","wait_queue_head_t",1496,false
"smbd_connection","wait_send_pending","wait_queue_head_t",1416,false
"smbd_connection","send_pending","atomic_t",1408,false
"smbd_connection","wait_for_mr_cleanup","wait_queue_head_t",1328,false
"smbd_connection","wait_mr","wait_queue_head_t",1176,false
"smbd_connection","mr_used_count","atomic_t",1172,false
"smbd_connection","mr_ready_count","atomic_t",1168,false
"smbd_connection","mr_list_lock","spinlock_t",1104,false
"smbd_connection","mr_list","list_head",1088,false
"smbd_connection","mr_list","list_head",1088,true
"smbd_connection","rdma_readwrite_threshold","int",1076,false
"smbd_connection","max_frmr_depth","int",1072,false
"smbd_connection","fragment_reassembly_remaining","int",1064,false
"smbd_connection","receive_credit_target","int",1060,false
"smbd_connection","receive_credits","atomic_t",1056,false
"smbd_connection","send_credits","atomic_t",1052,false
"smbd_connection","keep_alive_requested","keep_alive_status",1044,false
"smbd_connection","keep_alive_interval","int",1036,false
"smbd_connection","max_fragmented_send_size","int",1028,false
"smbd_connection","max_fragmented_recv_size","int",1024,false
"smbd_connection","max_send_size","int",1020,false
"smbd_connection","send_credit_target","int",1016,false
"smbd_connection","receive_credit_max","int",1012,false
"smbd_connection","new_credits_offered","int",1008,false
"smbd_connection","lock_new_credits_offered","spinlock_t",944,false
"smbd_connection","post_send_credits_work","work_struct",872,false
"smbd_connection","negotiate_done","bool",792,false
"smbd_connection","negotiate_completion","completion",704,false
"smbd_connection","disconn_wait","wait_queue_head_t",624,false
"smbd_connection","ri_done","completion",456,false
"smbd_connection","ri_rc","int",448,false
"cifs_secmech","enc","crypto_aead *",40,false
"cifs_secmech","dec","crypto_aead *",48,false
"cifs_secmech","sha512","shash_desc *",24,false
"cifs_secmech","md5","shash_desc *",8,false
"cifs_secmech","aes_cmac","shash_desc *",32,false
"cifs_secmech","hmacsha256","shash_desc *",16,false
"cifs_secmech","hmacmd5","shash_desc *",0,false
"smb_version_values","header_size","size_t",40,false
"smb_version_values","protocol_id","__u16",8,false
"smb_version_values","lock_cmd","__le16",64,false
"smb_version_values","cap_unix","unsigned int",68,false
"smb_version_values","create_lease_size","size_t",88,false
"smb_version_values","signing_required","__u16",82,false
"smb_version_values","signing_enabled","__u16",80,false
"smb_version_values","cap_large_files","unsigned int",76,false
"smb_version_values","cap_nt_find","unsigned int",72,false
"smb_version_values","read_rsp_size","size_t",56,false
"smb_version_values","max_header_size","size_t",48,false
"smb_version_values","header_preamble_size","size_t",32,false
"smb_version_values","unlock_lock_type","__u32",28,false
"smb_version_values","shared_lock_type","__u32",24,false
"smb_version_values","exclusive_lock_type","__u32",20,false
"smb_version_values","large_lock_type","__u32",16,false
"smb_version_values","req_capabilities","__u32",12,false
"smb_version_values","version_string","char *",0,false
"smb_version_operations","rmdir","..(*)(..)",384,false
"smb_version_operations","rmdir","..(*)(..)",384,true
"smb_version_operations","unlink","..(*)(..)",392,false
"smb_version_operations","unlink","..(*)(..)",392,true
"smb_version_operations","close","..(*)(..)",448,false
"smb_version_operations","close","..(*)(..)",448,true
"smb_version_operations","flush","..(*)(..)",464,false
"smb_version_operations","flush","..(*)(..)",464,true
"smb_version_operations","notify","..(*)(..)",648,false
"smb_version_operations","notify","..(*)(..)",648,true
"smb_version_operations","set_acl","..(*)(..)",760,false
"smb_version_operations","set_acl","..(*)(..)",760,true
"smb_version_operations","get_acl","..(*)(..)",744,false
"smb_version_operations","get_acl","..(*)(..)",744,true
"smb_version_operations","fiemap","..(*)(..)",864,false
"smb_version_operations","fiemap","..(*)(..)",864,true
"smb_version_operations","rename","..(*)(..)",408,false
"smb_version_operations","rename","..(*)(..)",408,true
"smb_version_operations","mkdir","..(*)(..)",368,false
"smb_version_operations","mkdir","..(*)(..)",368,true
"smb_version_operations","fallocate","..(*)(..)",800,false
"smb_version_operations","fallocate","..(*)(..)",800,true
"smb_version_operations","open","..(*)(..)",432,false
"smb_version_operations","open","..(*)(..)",432,true
"smb_version_operations","llseek","..(*)(..)",872,false
"smb_version_operations","llseek","..(*)(..)",872,true
"smb_version_operations","echo","..(*)(..)",352,false
"smb_version_operations","echo","..(*)(..)",352,true
"smb_version_operations","next_header","..(*)(..)",840,false
"smb_version_operations","next_header","..(*)(..)",840,true
"smb_version_operations","clear_stats","..(*)(..)",128,false
"smb_version_operations","clear_stats","..(*)(..)",128,true
"smb_version_operations","logoff","..(*)(..)",232,false
"smb_version_operations","logoff","..(*)(..)",232,true
"smb_version_operations","sync_write","..(*)(..)",496,false
"smb_version_operations","sync_write","..(*)(..)",496,true
"smb_version_operations","send_cancel","..(*)(..)",0,false
"smb_version_operations","send_cancel","..(*)(..)",0,true
"smb_version_operations","make_node","..(*)(..)",856,false
"smb_version_operations","make_node","..(*)(..)",856,true
"smb_version_operations","print_stats","..(*)(..)",136,false
"smb_version_operations","print_stats","..(*)(..)",136,true
"smb_version_operations","revert_current_mid","..(*)(..)",80,false
"smb_version_operations","revert_current_mid","..(*)(..)",80,true
"smb_version_operations","get_next_mid","..(*)(..)",72,false
"smb_version_operations","get_next_mid","..(*)(..)",72,true
"smb_version_operations","adjust_credits","..(*)(..)",784,false
"smb_version_operations","adjust_credits","..(*)(..)",784,true
"smb_version_operations","set_credits","..(*)(..)",48,false
"smb_version_operations","set_credits","..(*)(..)",48,true
"smb_version_operations","add_credits","..(*)(..)",40,false
"smb_version_operations","add_credits","..(*)(..)",40,true
"smb_version_operations","parse_reparse_point","..(*)(..)",896,false
"smb_version_operations","parse_reparse_point","..(*)(..)",896,true
"smb_version_operations","is_network_name_deleted","..(*)(..)",888,false
"smb_version_operations","is_network_name_deleted","..(*)(..)",888,true
"smb_version_operations","is_status_io_timeout","..(*)(..)",880,false
"smb_version_operations","is_status_io_timeout","..(*)(..)",880,true
"smb_version_operations","ioctl_query_info","..(*)(..)",848,false
"smb_version_operations","ioctl_query_info","..(*)(..)",848,true
"smb_version_operations","select_sectype","..(*)(..)",832,false
"smb_version_operations","select_sectype","..(*)(..)",832,true
"smb_version_operations","receive_transform","..(*)(..)",824,false
"smb_version_operations","receive_transform","..(*)(..)",824,true
"smb_version_operations","is_transform_hdr","..(*)(..)",816,false
"smb_version_operations","is_transform_hdr","..(*)(..)",816,true
"smb_version_operations","init_transform_rq","..(*)(..)",808,false
"smb_version_operations","init_transform_rq","..(*)(..)",808,true
"smb_version_operations","dir_needs_close","..(*)(..)",792,false
"smb_version_operations","dir_needs_close","..(*)(..)",792,true
"smb_version_operations","wait_mtu_credits","..(*)(..)",776,false
"smb_version_operations","wait_mtu_credits","..(*)(..)",776,true
"smb_version_operations","wp_retry_size","..(*)(..)",768,false
"smb_version_operations","wp_retry_size","..(*)(..)",768,true
"smb_version_operations","get_acl_by_fid","..(*)(..)",752,false
"smb_version_operations","get_acl_by_fid","..(*)(..)",752,true
